No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,FractureToughness(MPa.m1/2)
10969,GP02-228305,USPatent,2003,A0109370,Glass,AlkaliSilicate,Alkaline-earthSilicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,M.Ikenishietal.Ex.34,,65,5,5,5,5,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
15568,GP02-306221,USPatentAsahiGlass(J),2011,A0312483,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Display,,,,,Ex.4,,63.5,0,11.5,3,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87
11854,GP02-261088,JapanesePatentKonicaMinolta(J),2004,A277232,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.8,,65.05,4.49,8.53,0,0,0,14.23,3.53,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.46,0,0,0,0,1.49,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12
14462,GP02-297154,USPatentHoyaCorp.(J),2010,A0160141,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.30,,65,5,5,5,5,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
11579,GP02-256022,JapanesePatentKonicaMinolta(J),2004,A161597,Glass,AlkaliSilicate,Alkaline-earthSilicate,Alumino-Silicate,,,,,Substrate,MagneticRecordingHead,,,,Ex.7,,62.88,3.79,3.72,0,7.57,0,9.05,4.89,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1.01,0,0,0,0,2.98,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82
15938,GP06-308908,JapanesePatentOharaInc.(J),2012,A146392,Glass,Alumino-Silicate,Zinc-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.G2,,57.82,0,11.05,9.87,2.36,0,0,4.28,0,0,0,0,0,0,0,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
8650,GI03-190716R,NGF'sAdditionalNewData(J),2000,v.002p.0005,Glass,Alkaline-earthSilicate,AlkaliSilicate,Phosphate,,,,,Biotechnology,,,,Annealing:at600Cfor2hr.,GlassNameP14Melting:inPtcrucibleat1350Cfor5hr.,,53.37,0,0,0,23.15,0,0,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
4460,GJ04-088401,J.Non-CrystallineSolids,1980,v.037p.0359,Glass,Lead-Silicate,,,Melting,,,,,,,,,Comp.Fig.,,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,GJ05-010145,J.AmericanCeramicSoc.,1980,v.063p.0286,Glass,Boro-Silicate,AlkaliSilicate,,,,,,,,,,,1Tab.1Fig.Notchedbeamthreepointbending,,70,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
8720,GI03-191713R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Annealing:at550Cfor2hr.,GlassNameC073.Melting:inPtPtRhcrucibleat1600Cfor4hr.,,64.45,0,4.95,4.71,0,0.13,0,6.06,5,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
8708,GJ02-298034,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,2.5,0,7.5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
9753,GP03-213713,USPatentAsahiGlass(J),2001,A6268304,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,FlatGlass,,,,PlasmaDisplay,Substrate,SubstrateforDisplay,,,,,57,4,9.5,6.5,11,0,0,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
8717,GJ02-298054,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
11660,GP03-256719,USPatentKonicaMinolta(J),2004,A0063564,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.5,,65.86,2.96,2.87,5.57,5.76,0,7.1,3.72,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.78,0,0,0,0,2.26,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
18066,GP06-353485,JapanesePatentCorningInc.(US),2013,A502371,Glass,Alumino-Silicate,AlkaliSilicate,Boro-Silicate,Melting,SheetGlass,,,ChemicalStrengthen,,,,,ex.f,,63.93,8.99,13.49,0,0,0,0,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
18167,GP03-353842,USPatentHoyaCorp.(J),2014,A0036644,Glass,Alkaline-earthSilicate,Alumino-Silicate,AlkaliSilicate,Melting,Disk,,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.13,,65,0,6,16.5,0.5,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
12399,GP06-268628,JapanesePatentKonicaMinolta(J),2005,A272212,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,KonicaMinoltaOpt.Co.Ltd.Ex.3,,60.54,0.97,8.69,13.19,0,0,7.98,2.86,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.23,0,0,0,0,3.52,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06
11735,XJ03-258965,J.AmericanCeramicSoc.,2004,v.087p.0240,Glass-Ceramics,Alkaline-earthSilicate,AlkaliSilicate,Fluoro-Silicate,,,,,,,,,1000C,,,52.26,0,0,32.66,0,0,0,3.26,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
15169,XP02-302399,USPatent,2011,A0009254,Glass-Ceramics,AlkaliSilicate,,,Machinable,Translucent,,,Dental,ArtificialTooth,,,500C10min+650C20min,Ex.9othercrystal:Li-phosphate,,62.79,0,1.62,0,0,0,27.8,1.77,1.17,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
13434,XP02-285333,USPatent,2008,A0125303,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min.,IvoclarVivadentAG.Ex.5,,61.57,0,0.57,6.55,0,0,27.38,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
18300,XJ03-355437,J.MaterialsScience,2013,v.048p.3461,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,,Melting,GlassCeramics,,,,,,,950C10h,D2othercrystal:indialite,,50.6,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14929,XP02-300896,JapanesePatent,2011,A016720,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min+650C20min,Ex.2othercrystal:Li-phosphate,,64.8,0,0.57,0,0,0,30.33,0,2.49,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
14772,XP02-299337,USPatent,2010,A7816291,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,,IvoclarVivadentAG.Ex.10,,62.87,0,0.59,1.36,0,0,27.75,0,2.91,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
12400,GP06-268629,JapanesePatentKonicaMinolta(J),2005,A272212,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,KonicaMinoltaOpt.Co.Ltd.Ex.4,,63.35,1.4,8.26,8.78,0,0,11.03,2.26,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.32,0,0,0,0,2.83,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
10965,GP05-228301,USPatent,2003,A0109370,Glass,Boro-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,M.Ikenishietal.Ex.17,,60,10,2.5,10,0,0,0,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
5887,GJ02-185147,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2452,GI02-047453,Proc.ICG,1986,v.001p.0225,Glass,AlkaliSilicate,,,,,,,,,,,,,,74.99,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
11842,GP02-261075,JapanesePatentKonicaMinolta(J),2004,A277230,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,69.58,4.76,5.61,0,0,0,10.3,5.45,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.46,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14023,GP02-293458,USPatentKonicaMinolta(J),2009,A7566673,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,69.95,2.16,7.66,0,0,0,14.07,3.39,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
5888,GJ02-185150,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,72,0,1,5,9,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
5877,GJ02-185135,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,,,,,,,,,,,,,,81,0,1,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
8756,GI02-191756R,NGF'sAdditionalNewData(J),2001,v.004p.0005,Glass,AlkaliSilicate,Alkaline-earthSilicate,Alumino-Silicate,,,,,,,,,Annealing:at670Cfor1h.,GlassNameC120.Melting:inPt/Pt-Rhcrucibleat1600Cfor7h.,,57.36,0,11.87,0,0,8.22,0,11.47,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
12627,GP02-272117,JapanesePatentCentralGlass(J),2006,A131482,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,Substrate,,,,Ex.2,,64.78,0,0.34,23.13,2.29,0,0,2.91,4.45,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
13369,XP02-284847,USPatent,2008,A7316740,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,DentalCrown,,,,IvoclarVivadentAG.Ex.1,,62.77,0,0.59,1.35,0,0,27.87,0,2.48,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
8715,GI03-191708R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Annealing:at660Cfor2hr.,GlassNameC068.Melting:inPtPtRhcrucibleat1600Cfor4hr.,,64.22,0,4.96,0.22,20.1,0,0,5.62,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
11663,GP02-256722,USPatentKonicaMinolta(J),2004,A0063564,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.8,,63.13,3.83,3.72,7.23,0,0,9.12,4.91,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1.01,0,0,0,0,2.94,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87
8705,GJ02-298031,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,5,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
6392,GJ04-141509,J.MaterialsScience,1993,v.028p.3014,Glass,Lead-Silicate,,,,,,,,,,,,Lappingofglass:SF55,,61,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49
4587,XP03-090976,EuropeanPatentCorningInc.(US),1988,A0265045,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,OtherSilicate,Opaque,GlassCeramics,,,,,,,,Refractory,,53.98,0,1.96,37.14,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
14131,GP02-294177,USPatent,2009,A0291820,Glass,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,,IvoclarVivadentAG.Ex.2,,64.73,0,0.57,0,0,0,30.32,0,2.49,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
11574,GP06-256017,JapanesePatentKonicaMinolta(J),2004,A161597,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticRecordingHead,,,,Ex.2,,61.34,4.47,4.46,6.79,4.88,0,7.08,3.81,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.27,0,0,0,0,2.8,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83
14138,GP02-294184,USPatent,2009,A0291820,Glass,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,,IvoclarVivadentAG.Ex.9,,62.79,0,1.62,0,0,0,27.8,1.77,1.17,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
14430,GP02-297096,USPatentAsahiGlass(J),2010,A0137122,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,SolarCell,Display,Substrate,,,Ex.4,,64.02,0,4.87,9.49,3.95,3.41,0,5.2,3.21,0,0,0,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
9762,GP06-213894,USPatentAsahiGlass(J),2001,A6297182,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Substrate,SubstrateforDisplay,,,,,,56.86,3.99,9.03,6.57,10.04,0,0,5.02,5.48,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
14991,GP06-301058,JapanesePatentOharaInc.(J),2011,A040145,Glass,Alumino-Silicate,Zinc-Silicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,57.82,0,11.05,9.87,2.36,0,0,4.28,0,0,0,0,0,0,0,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
15285,XP02-303140,EuropeanPatent,2011,A2305614,Glass-Ceramics,AlkaliSilicate,,,Translucent,Machinable,,,Dental,ArtificialTooth,,,650C20min+850C10min,Ex.9othercrystal:Li-phosphate,,62.79,0,1.62,0,0,0,27.8,1.77,1.17,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
8596,GI02-190620R,NGF'sAdditionalNewData(J),2000,v.002p.0001,Glass,AlkaliSilicate,Alumino-Silicate,Zinc-Silicate,,,,,Substrate,,,,,GlassNameA36Melting:inPtcrucibleat1600Cfor5hr.Annealing:at750Cfor2hr.,,60.48,0,10.06,0,0,0,0,10.09,9.72,0,0,0,0,0,0,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84
12631,GP02-272122,JapanesePatentCentralGlass(J),2006,A131482,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,Substrate,,,,Ex.7,,68.36,0,0.72,15.47,1.53,0,0,4.04,8.11,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
6939,XJ02-160172,J.AmericanCeramicSoc.,1995,v.078p.3045,Glass-Ceramics,AlkaliSilicate,,,GlassCeramics,,,,,,,,A:470C0.25h+600C1.5h;B:470C100h+600C0.5h.,,,66.7,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31
8663,GI06-191648,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,ElectronicsElectrical,Substrate,,,,GlassNameC008.Melt:inPtRhat1610Cfor24hrandquenching.Anneal:at600Cfor1hr.,,50.01,0,25.01,0,0,0,0,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
11580,GP02-256023,JapanesePatentKonicaMinolta(J),2004,A161597,Glass,AlkaliSilicate,Alkaline-earthSilicate,Alumino-Silicate,,,,,Substrate,MagneticRecordingHead,,,,Ex.8,,62.4,3.77,4.91,7.15,0,0,9,4.84,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1,0,0,0,0,2.9,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87
14514,GP02-297313,EuropeanPatentAsahiGlass(J),2010,A2202207,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,PlasmaDisplay,Substrate,,,Ex.1,,67.99,0,3.06,11.16,3.34,0,0,6.45,2.32,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
7473,GJ02-258709,PhysicsandChemistryofGlasses,2004,v.045p.0037,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,80,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
9665,XP06-353889,USPatentCorningInc.(US),2014,A0057092,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,Melting,GlassCeramics,Opaque,,ElectronicsElectrical,ChemicalStrengthen,,,780C2h+950C4h,ex.2,,70.1,0,13.4,2.9,0,0,8.1,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084
6150,XP02-129447,EuropeanPatentCorningInc.(US),1993,A0536479,Glass-Ceramics,AlkaliSilicate,,,GlassCeramics,,,,TableWare,,,,,,,65.87,0,0,0,0,0,30.6,0,1.23,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8693,GI06-191684,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,ElectronicsElectrical,Substrate,,,Anneal:at640Cfor1hr.,GlassNameC044Melt:inPtRhat1600Cfor7hr.Crystalsalittle.,,64.59,0,15.01,0,0,5.2,15.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04
14340,GP02-296526,USPatentKonicaMinolta(J),2010,A7687419,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.10,,60.76,1.04,8.67,13.08,0,0,9.52,1.66,1.09,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0.08,0.22,0,0,0,0,1.21,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
